EdgeConvention,DCAConvention,OutputPolarity,Variant,RegionID,Region,Division,PreDCA,PostDCA,InterOutDegree,OO_count,OO_fraction,ON_count,ON_fraction,NO_count,NO_fraction,NN_count,NN_fraction,LogInterOutDegree,FCV
col0_to_col1,prepost_swapped,positive,rank,0,lMON,Hind,-0.0767610058039339,-0.1019284709499128,251894.2857142857,34126.142857142855,0.1355266103930179,65138.142857142855,0.2583663063975362,51064.0,0.2035766841582684,101566.0,0.4025303990511774,5.401220039640112,-0.3204615603628129
col0_to_col1,prepost_swapped,positive,rank,1,lCb,Hind,-0.0391152287293908,-0.105894631008615,214703.14285714287,36027.42857142857,0.1689892819350414,75710.14285714286,0.351717622475952,33455.42857142857,0.156700574255797,69510.14285714286,0.3225925213332094,5.331840424513742,-0.3064418235522952
col0_to_col1,prepost_swapped,positive,rank,2,lMOS1,Hind,0.0510426834709171,-0.0658698523698261,429195.1428571429,87521.0,0.2053239518769739,136586.0,0.3154877441376858,102068.0,0.2401772357496644,103020.14285714286,0.2390110682356757,5.632655810350331,0.1672359187219975
col0_to_col1,prepost_swapped,positive,rank,3,lMOS2,Hind,0.0924141591490786,-0.0851915241006815,164688.0,25603.714285714286,0.1579902179456129,35900.42857142857,0.2182586854495683,41332.857142857145,0.2516077476390135,61851.0,0.3721433489658052,5.216664592497991,-0.1531201634033081
col0_to_col1,prepost_swapped,positive,rank,4,lMOS3,Hind,0.0063541619410838,-0.1332457731925933,679757.0,126460.28571428572,0.1870564280674169,271005.0,0.3978754965521279,93845.14285714286,0.1387203725260374,188446.57142857145,0.2763477028544177,5.832354327455434,0.6931808994638551
col0_to_col1,prepost_swapped,positive,rank,5,lMOS4,Hind,-0.0203602215954196,-0.0680998946316528,254712.8571428572,36558.42857142857,0.1433508333086087,68012.28571428571,0.2640228552044474,55662.42857142857,0.2208699465104749,94479.71428571428,0.3717563649764689,5.40605257243505,-0.2285665566306825
col0_to_col1,prepost_swapped,positive,rank,6,lMOS5,Hind,-0.0113425316319182,-0.077239719082543,273652.14285714284,42167.857142857145,0.1551816521556431,76783.57142857143,0.2805021554196693,57654.857142857145,0.2114708118604602,97045.85714285714,0.3528453805642274,5.437200440301204,0.0648988029922958
col0_to_col1,prepost_swapped,positive,rank,10,lRa,Hind,0.0984786578114372,-0.0913211747203133,54330.57142857143,10582.57142857143,0.1939517151378569,18088.42857142857,0.3352531525373904,11061.142857142857,0.2011151195842579,14598.42857142857,0.2696800127404947,4.735052266286947,-0.1189038434310151
col0_to_col1,prepost_swapped,positive,rank,11,lT,Hind,-0.0332656105421855,-0.156232899162418,889021.0,171327.85714285713,0.1914585418278979,370158.4285714286,0.4148543280345623,113622.42857142857,0.1285982072032464,233912.2857142857,0.2650889229342933,5.94891250828223,0.137416698315938
col0_to_col1,prepost_swapped,positive,rank,12,laRF,Hind,-0.0157607442107097,-0.136592222209737,204556.4285714285,32630.28571428572,0.1596507812966392,60881.0,0.2992791058561576,36172.28571428572,0.1757970925200298,74872.85714285714,0.3652730203271733,5.310815255670125,-0.2432499802343466
col0_to_col1,prepost_swapped,positive,rank,13,limRF,Hind,0.0280441097965494,-0.2165894836977738,162871.14285714287,27808.28571428572,0.1714154464086574,69048.85714285714,0.425943353859754,18987.28571428572,0.1147156760921515,47026.71428571428,0.287925523639437,5.21184681028773,-0.4097472894142533
col0_to_col1,prepost_swapped,positive,rank,14,lpRF,Hind,0.0797931981264672,-0.1418594529040449,159501.0,34088.28571428572,0.2135066587395092,68420.0,0.4241042277761616,21373.714285714286,0.1363715553850039,35619.0,0.2260175580993252,5.2027661330578905,0.3858873382488884
col0_to_col1,prepost_swapped,positive,rank,16,lHb,Di,0.0021041811345934,0.1338865034807077,12799.42857142857,4843.857142857143,0.378266901371206,1212.0,0.1034848578438472,5367.571428571428,0.3992014086040465,1376.0,0.1190468321809001,4.1072245105143255,0.688355786679715
col0_to_col1,prepost_swapped,positive,rank,20,lOB,Tel,-0.002729608447743,-0.0070683173926655,34.285714285714285,7.857142857142857,0.2080001995450995,10.857142857142858,0.3711904683957457,8.142857142857142,0.2167442675387065,7.428571428571429,0.2040650645204482,1.5475989132454089,1.407260957732723
col0_to_col1,prepost_swapped,positive,rank,22,lP,Tel,-0.2416160852817299,0.0290686689188807,11597.57142857143,2765.1428571428573,0.2390735818173369,2975.8571428571427,0.2506342428259989,2956.5714285714284,0.2595468698318448,2900.0,0.2507453055248194,4.064404501391159,1.2922096000009429
col0_to_col1,prepost_swapped,positive,rank,24,lPT,Di,-0.0353520645657935,-0.0472077046542121,83212.85714285714,18130.714285714286,0.2155101885430589,19691.571428571428,0.2329047604812097,22695.85714285714,0.2757884479831904,22694.714285714286,0.2757966029925409,4.920195652968262,-0.146528824990624
col0_to_col1,prepost_swapped,positive,rank,25,lPO,Tel,0.0690317654111581,0.062822375963331,108428.57142857143,30972.14285714286,0.2876254712146103,23171.14285714286,0.2134907434223123,30763.42857142857,0.2833545365246766,23521.85714285714,0.2155292488384007,5.035147741213707,0.9733100039812468
col0_to_col1,prepost_swapped,positive,rank,26,lPrT,Di,-0.0324754903163716,-0.1547217850468965,124102.14285714286,19585.714285714286,0.15720565147295,36599.71428571428,0.3031933871496896,24447.14285714286,0.1923594282446558,43469.57142857143,0.3472415331327045,5.093782779953455,-0.2249750146314621
col0_to_col1,prepost_swapped,positive,rank,28,lSP,Tel,-0.1730751651407664,0.0419717154951061,18686.714285714286,5000.0,0.2723330062643717,4524.714285714285,0.2400536108824233,4693.285714285715,0.253492503901737,4468.714285714285,0.234120878951468,4.271556185605345,1.4765675127635711
